text,spam
"Subject: re : interview schedule change for bruce james  vince , i am forwarding this information over to tony vasut , who recruits for  rac , to contact the people listed below . thanks for the feedback .  toni  - - - - - - - - - - - - - - - - - - - - - - forwarded by toni graham / corp / enron on 08 / 01 / 2000  11 : 12 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  sean grady  07 / 31 / 2000 04 : 01 pm  to : toni graham / corp / enron @ enron  cc :  subject : re : interview schedule change for bruce james  - - - - - - - - - - - - - - - - - - - - - - forwarded by sean grady / na / enron on 07 / 31 / 2000 03 : 59  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski @ ect  07 / 31 / 2000 03 : 46 pm  to : sean grady / na / enron @ enron  cc : vince j kaminski / hou / ect @ ect  subject : re : interview schedule change for bruce james  sean ,  i think we should invite bruce for additional interviews . i think that he  does not have  the skills required in my unit , but he could contribute in other areas .  here is the list of potential interviewees :  john echols  ted murphy  mark ruane  vince  sean grady @ enron  07 / 26 / 2000 02 : 17 pm  to : grant masson / hou / ect @ ect , pinnamaneni krishnarao / hou / ect @ ect , william s  bradford / hou / ect @ ect , vince j kaminski / hou / ect @ ect , stinson  gibner / hou / ect @ ect , zimin lu / hou / ect @ ect , bjorn hagelmann / hou / ect @ ect , david  port / market risk / corp / enron @ enron  cc : toni graham / corp / enron @ enron , shirley crenshaw / hou / ect @ ect , rita  hennessy / na / enron @ enron , dorothy youngblood / hou / ect @ ect  subject : interview schedule change for bruce james  attached please find the interview packet for the above - referenced person .  the interview will happen thursday july 27 , 2000 . please print all three  documents for your hard copies . if you have any questions , or conflicts of  schedule , please do not hesitate to contact me .  sean grady  58701",0
"Subject: re : bei enron  gordian kemen on 03 / 15 / 2000 09 : 13 : 47 am  to : jens . gobel @ enron . com  cc :  subject : career opportunities @ enron  hi vince ,  following up to our chat on the phone .  gordian kemen will be arriving in austin on the 16 th . he will be staying in  austin for 2 weeks . he would very much appreciate to have the opportunity to  have a talk with you to find out if there is a place for him at enron . you  can reach him under ( 512 ) 301 - 9819 ( his parents in law ' s phone number ) .  thanks a lot for you help and attention ,  jens  - gordianresume . pdf",0
"Subject: tuesday morning meeting first thing ? ? ?  vince :  i am sorry i couldnt connect with you last week . how would your tuesday  morning first thing , say 800 or 830 am be to get together to discuss the  demo proposal and other issues ? i can come by your office very conveniently  then . give me an email shout if you could squeeze it in on monday . i look  forward to speaking with you .  dale",0
"Subject: re : transition to research group - an update - anshuman shrivastava  molly : in order that i may proceed with the visa application for mr .  anshuman shrivastava , i will need from enron ' s h . r . department , the following  information :  a copy of a job offer letter / contract / assignment letter for his us position  with us salary  a job description of the position in the us  a salary range for that position  co # and cost center #  please let me have this at your earliest convenience .  many thanks  margaret  enron north america corp .  from : molly magee 01 / 19 / 2001 06 : 08 pm  to : margaret daffin / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : transition to research group - an update  once again , margaret , we are in your debt . vince , let ' s get together some  time next week and see where you would like us to go with this . . .  molly  margaret daffin  01 / 19 / 2001 03 : 27 pm  to : molly magee / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : transition to research group - an update  molly : just to be sure that everyone understands , anshuman cannot work in  the us on a bl visa - he can only come here for business meetings and  training .  we will have to get him the ll visa in order for him to work in the us .  margaret  enron north america corp .  from : molly magee 01 / 19 / 2001 02 : 53 pm  to : vince j kaminski / hou / ect @ ect  cc : margaret daffin / hou / ect @ ect  subject : re : transition to research group - an update  thank you so much for the information , vince . i hope that you have a great  weekend !  molly  vince j kaminski  01 / 19 / 2001 02 : 39 pm  to : molly magee / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : transition to research group - an update  molly ,  i shall ask sandeep to do it when he comes back from india next week .  i have just learned that anshuman has bl visa and he can start on a project  as a person  delegated by dhabol power company to houston . to be absolutely above the line ,  i would still arrange the ll visa .  vince  enron north america corp .  from : molly magee 01 / 19 / 2001 10 : 44 am  to : vince j kaminski / hou / ect @ ect  cc : margaret daffin / hou / ect @ ect  subject : re : transition to research group - an update  i agree that it makes sense to put the ll in place . there are several things  we will need from you in order to start the visa process . the first is a  fairly detailed job description for anshuman . secondly , we also need to know  whether or not he will be in a managerial position here and / or managing a  project . if there is someone else in your group who can furnish this job  description , just let me know and i will be happy to contact him / her .  as for sandeep , i have been told that he is a u . s . resident so there should  be no problems with him . margaret daffin will be contacting him to be  absolutely sure .  thanks ,  molly  vince j kaminski  01 / 19 / 2001 10 : 21 am  to : molly magee / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : transition to research group - an update  molly ,  let ' s get ll for anshuman , just in case . i am sure he will stay here for a  while  once he comes . it is quite obvious jeff shankman will have to keep him  longer ,  given the priority of the project .  i assume there are no problems with sandeep .  thanks .  vince  enron north america corp .  from : molly magee 01 / 19 / 2001 09 : 54 am  to : vince j kaminski / hou / ect @ ect  cc : margaret daffin / hou / ect @ ect  subject : re : transition to research group - an update  thank you for the update , vince . i have been working with margaret daffin  with regard to anshuman ' s visa status . we will have to get an ll visa in  place before he can come to the united states , even in a temporary  capacity . do you want to move forward with that effort at this time , or  is the possibility of him coming to the u . s . so remote that it wouldn ' t be  worth the time and money right now ?  molly  vince j kaminski  01 / 19 / 2001 09 : 42 am  to : molly magee / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : transition to research group - an update  molly ,  this is an update on anshuman . please , see below . it seems  that his transfer is not an issue for the time being .  we can put it on a back - burner till he gets here .  vince  p . s . the relevant section .  i also spoke about anshuman , and there was resistance to his leaing for such  a long time . however , i have agreement from folks here to send him to  houston for a shorter stint on dpc budget . i will try to finalize that  before i leave . i will call you in the evening to just chat .  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 19 / 2001  09 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  sandeep kohli @ enron _ development  01 / 19 / 2001 04 : 32 am  to : vince j kaminski @ ect  cc :  subject : transition to research group - an update  vince ,  just wanted to let you know that i had a meeting with wade cline ( coo , enron  india ) , neil mcgregor ( president , dpc ) , and mohan gurunath ( cfo , dpc ) today .  though i had already spoken to all of them earlier about my joining your  group , today it became official , and all of them supported the move . i  explained to them what we would be doing , and the results expected from the  henwood study .  dpc would like to pay the costs for the study , and that was mentioned . there  maybe some tax issues etc . that need to be cleared , and other related issues  that i would like to discuss with you , so i will leave them till i get to  houston .  i also spoke about anshuman , and there was resistance to his leaing for such  a long time . however , i have agreement from folks here to send him to  houston for a shorter stint on dpc budget . i will try to finalize that  before i leave . i will call you in the evening to just chat .  i am very thankful to you for giving the opportunity you have . things here  have deteriorated dramatically over the last few weeks . morale is quite down  due to many lay - offs .  i am really looking forward to returning to houston , and the family ! !  regards ,  sandeep .",0
"Subject: status  stinson ,  as you requested , i spoke with brad mcsherry concerning the position , salary ,  and immediate supervisor . i asked brad to provide a formal letter of offer  and informed him that i needed it before the end of business friday .  unfortunately , i have not received the letter thus far . although the job was  well defined , i felt that the administrative details of the position were not  clearly laid out . for example , i specifically asked last week who my manager  would be and was told that it would be you . however , i later found out ( by  chance ) that this was not the case . also , it was unclear whether i would be  in the research group or in enron communications .  although these two issues are not critical and under normal circumstances  would be resolved , given previous confusion regarding my role and  compensation with the research group , i feel less comfortable accepting the  position . to be specific , there was an unnecessary struggle regarding my  interview reimbursement and there were problems regarding my bonus . in  general i feel that there has been a significant lack of communication and  respect .  therefore i feel that i am left with the decision not to make the move to  enron and feel that it would be in everyone ' s best interest not to pursue  this any further . thank you .  - samer  [ brad , as i indicated on friday please do not perform any kind of transfer .  thanks . ]",0
"Subject: re : garp credit derivatives discussion group  philip ,  thanks for keeping me in mind . yes , i would be interested .  vince  "" philip merrill "" on 11 / 30 / 2000 04 : 47 : 20 pm  please respond to  to :  cc :  subject : garp credit derivatives discussion group  vince  we are starting a credit derivatives discussion group in new york .  is this something you would be interested in ?  like fas 133 an 800 - call - in number will be provided for houston  participants .  our first meeting will be in a week or so .  regards ,  philip merrill  garp regional director , new york  973 - 258 - 1540",0
"Subject: trading limit and policy changes  vince -  here ' s a summary of what ' s going to the bod , along with updated policy . feel  free to call me if you have any questions .  regards ,  cassandra .",0
"Subject: it purchasing process  as you all may be aware the it organization is undergoing significant  organizational changes at a very rapid pace . one of the groups that is being  heavily affected is purchasing , due to the large increase in the volume of  requests and some staff turnover . we realize that this is causing our users  some pain and we are re - engineering the process as quickly as possible . we  will be communicating the changes to the process over the next few weeks . we  apologize for the inconvenience and appreciate your patience in this regard .  if you have any questions while the process is being adjusted please contact  bob hillier at extension 3 - 0305 .  philippe bibi  cto , enron global technology",0
"Subject: alliance ferc alert - regional market reports  attached for your information are :  1 . the ferc orders regarding the meeting to be held thursday , november 9 .  2 . annoucement of a hearing in san diego on november 14 .  3 . ferc report on bulk power markets in the southeast region  4 . ferc report on bulk power markets in the midwest region  5 . ferc report on bulk power markets in northeast region  these files will also be made available on the alliance of energy suppliers  web site - http : / / www . eei . org / alliance  should you have any questions concerning these reports , contact jack cashin  at 202 - 508 - 5499 , or jcashin @ eei . org  nancy tarr  manager , business development  ntarr @ eei . org  - ferc 11 - 14 hearing . pdf  - nov 9 panels . pdf  - ferc . southeast . pdf  - fercmidwest . pdf  - fercnortheast . pdf",0
Subject: t . v .  we are in need of a 9 inch t . v . set .  the set will be located betweeneb 3240 e and  eb 3240 f .  r . c . # 100038  co . # 0011  please if any more information is needed  please call me x 34710 .  also please provide e . t . a .  thanks  kevin moore,0
Subject: ljm update  vince / stinson :  i just came back from a meeting with accounting ( ryan siueck ) and credit ( rod  nelson - works with bill bradford ) in which we presented the two - factor model  for calculating credit loss on our ljm ' s position . rod seemed positive with  the model conceptual approach . he will position bill bradford on that .  accounting will have a meeting with aa to discuss the treatment on credit  reserves on this deal tomorrow 9 : 00 am . they feel my participation is not  necessary .  at year - end the difference on both valuations - without and with credit risk  - indicates a credit loss of about 100 mm .  paulo issler,0
"Subject: visiting enron may 4 th  dear vince ,  this is great news ! donna and i are delighted that you have time to see us  on may 4 th .  i ' ll be out of the office next week . by copy of this email to my  assistant , carol lovell , i will ask her to get in touch with shirley for  scheduling as well as directions on where to meet you . we ' ll be glad to  meet with christie patrick as well .  looking forward to meeting you ,  susan  at 05 : 36 pm 4 / 6 / 01 - 0500 , you wrote :  > susan ,  >  > thank you for your message . i shall be glad to meet with you on may the  > 4 th .  > i shall ask my assistant , shirley crenshaw ( 713 ) 853 5290 , to call you to  > set up the meeting .  >  > also , for your information , we have recently set up a special unit to  > coordinate enron ' s  > relationships with the universities . the person running this unit is  > christie patrick .  > please , feel free to contact her and give my name as a reference . i shall  > coordinate the meeting  > on may the 4 th with her .  >  > vince  >  >  > additional information re christie :  >  > phone : ( 713 ) 853 - 6117  >  > email : christie _ patrick @ enron . com  >  >  >  >  >  > "" susan c . hansen "" on 04 / 03 / 2001 04 : 33 : 54 pm  >  > to : vkamins @ enron . com  > cc :  > subject : visit from stanford ?  >  >  > dear dr . kaminski ,  >  > let me briefly introduce myself , i am the director of corporate relations  > for the school of engineering at stanford university . in this role , i am  > always on the watch for ways to bring our faculty together with companies  > that have an appetite for engagement with top tier research institutions .  >  > i believe you know hill huntington , who is a senior researcher with  > stanford ' s energy modeling forum . he suggested i get in touch with you for  > some ideas about contacts at enron . i ' m in the process of planning a trip  > to texas in early may along with my colleague donna lawrence , the  > university ' s director of corporate relations . we were hoping to be able to  > include a stop at enron on our itinerary . right now it appears that friday ,  > may 4 th would work best for us but we ' re at the very beginning of our trip  > planning .  >  > the purpose of our visit would be to review the current relationship  > between enron and stanford , to give you an overview of current priorities  > in the school of engineering , and ask for your help in identifying the best  > points of contact .  >  > i look forward to hearing from you about your availability ,  >  > sincerely ,  > susan hansen  >  >  >  >  > susan c . hansen  > director , corporate relations  > school of engineering  > stanford university  > stanford , ca 94305 - 4027  > ( 650 ) 725 - 4219  susan c . hansen  director , corporate relations  school of engineering  stanford university  stanford , ca 94305 - 4027  ( 650 ) 725 - 4219",0
"Subject: re : update / event time change  this will be fine - just let me know when you are going to be gone .  shirley  anita dupont @ enron  11 / 29 / 2000 05 : 01 pm  to : shirley crenshaw / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : update / event time change  shirley , this is the committee that i discussed with you this morning . the  below email outlines the time required . thanks for your consideration .  anita  - - - - - - - - - - - - - - - - - - - - - - forwarded by anita dupont / na / enron on 11 / 29 / 2000 04 : 55  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  11 / 29 / 2000 04 : 46 pm  charla reese @ enron _ development  charla reese @ enron _ development  charla reese @ enron _ development  11 / 29 / 2000 04 : 46 pm  11 / 29 / 2000 04 : 46 pm  to : daryl kitchen @ enron communications , missy stevens @ enron , misha  siegel @ ect , zulie flores / corp / enron @ enron , maggie  valles / enron _ development @ enron _ development , rose  rivera / enron _ development @ enron _ development , donnis traylor / hou / ees @ ees ,  raquel guerrero @ enron communications , elsie lew @ ect , mary  ellenberger / corp / enron @ enron , rebecca longoria @ enron , joy werner @ enron , david  tagliarino @ ect , janie bonnard , sylvia thomas @ enron , lillian villarreal @ enron ,  valerie villareal / hou / ees @ ees , stephanie baker / hou / ees @ ees , dianne  langeland / enron _ development , laura schwartz @ enron , deb gebhardt @ enron ,  heather alon @ ect , michael cuccia / corp / enron @ enron , bert frazier @ ect , susan  rouse @ ees , sandy lewelling @ enron communications , sonia garcia / hou / ees @ ees ,  dolores escamilla @ ect , anita dupont / na / enron @ enron  cc : elyse kalmans @ enron , greg grissom @ enron  subject : update / event time change  thanks to everyone for attending the meeting today !  event time change ! ! !  i just spoke with the office of the chairman and have learned that ken and  jeff are actually available during the morning of december 19 th from 8 : 00 am  until 11 : 00 am . as a result , our plans have changed just a little and i have  requested whether or not they are willing to pose for polaroid pictures with  employees - i ' ll let you know what i find out ! we will still have the jazz  duet and informational poster displays in the lobby throughout the day and  instead of dessert items , we ' ll order breakfast stuff .  assignments / budget ! ! ! !  please note assignments below ; for each team , collaborate between now and our  next meeting to determine what purchases need to be made - budgets will be  discussed at that meeting . again , it will be on wednesday , december 6 th from  9 : 30 am until 10 : 30 am with the location tbd .  kwanzaa - daryl kitchen * / liz taylor  chinese new year - elsie lew * / anita dupont  las posadas - zulie flores * / maggie valles / lillian villeral  christmas - donnis traylor * / missy stevens / michael cuccia  chanukah - laura schwartz * / heather alon  ramadan - sylvia thomas * / janie bonnard / dianne langeland  st . lucia - joy werner * / stephanie baker  devali - sonia garcia * / sophie patel / rebecca longoria  greeters / traffic control / corsages - sandy lewelling  executive floor - deb gebhardt  logistics - charla reese ( communication , entertainment , food , picture holders )  photographer - laura schwartz  houston children ' s choir - misha siegel  * indicates holiday team leader  responsibilities  attend planning committee meetings and work with other volunteers assigned to  your holiday .  research meaning of holiday and determine appropriate decorations , symbols , &  food items - purchase after budget approval .  create information sheet for employee hand - out .  decorate between 7 : 00 am and 8 : 00 am on 12 / 19 .  be creative ! ( play appropriate recorded music , dress up in related clothing ,  etc . )  ensure office is manned during open house ( 8 : 00 am - 11 : 00 am ) - answer any  questions , pass out materials , etc .  recruit additional volunteers !  additional volunteers  delores escamilla  val villeral  raquel guerrero  bert frazier  david tagliarino  rose riveria  thank you !  charla  x 35202",0
"Subject: re : a / a program question  gwyn :  just because the a / a program does not have a contract does not mean  that enron does not . do you have a telephone number for melly ' s  and i will call them directly and ask her if she has a contract .  thanks !  shirley  gwyn koepke @ enron  10 / 23 / 2000 04 : 22 pm  to : vince j kaminski / hou / ect @ ect  cc : shirley crenshaw / hou / ect @ ect  subject : re : a / a program question  vince ,  the a / a program does not have a contract in place with melly language  services . it appears that by the note below from my contact in the a / a - hr  department , the reimbursement policy appears to be driven by department , not  enron at large .  as i mentioned earlier , if i continue with my current tutor , but outside of  the melly language services , the cost to the department will decrease for me  to take french classes .  pls advise if research will be able to continue to fund my lessons .  many thanks ,  gwyn koepke  - - - - - - - - - - - - - - - - - - - - - - forwarded by gwyn koepke / na / enron on 10 / 23 / 2000 04 : 19  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : ivonne brown 10 / 23 / 2000 04 : 17 pm  to : gwyn koepke / na / enron @ enron  cc :  subject : re : a / a program question  gwyn ,  in the past the associate & analyst program use to pick - up the cost for the  classes , but they stopped doing so effective 1 / 99 . ( although , some business  units decided to continue paying for it - you may want to double check with  your business unit to whether or not they have a contract . the a / a dept does  not . ) please let me know if you have additional questions .  thank you for your patience .  sincerely ,  ivonne brown  gwyn koepke  10 / 23 / 2000 01 : 15 pm  to : ivonne brown / na / enron @ enron  cc :  subject : a / a program question  ivonne , have you been able to find an answer to the attached ? thanks !  gwyn  - - - - - - - - - - - - - - - - - - - - - - forwarded by gwyn koepke / na / enron on 10 / 23 / 2000 01 : 14  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  gwyn koepke  10 / 19 / 2000 08 : 25 pm  to : ivonne brown / na / enron @ enron  cc :  subject : a / a program question  ivonne ,  i am currently enrolled in a french language class thru enron and melly ' s  language services , and my group is paying the cost directly .  i am considering quitting the melly ' s language program in favor of an outside  private tutor , for a number of reasons . it will be cheaper too .  i would like to know :  1 . does enron have a contract in place with melly ' s language service , to be  the exclusive provider of language services to enron ?  2 . will enron pay the costs of my language classes if they are held outside  of the melly contract ( if any ) ?  i just want to make sure that if i decide to "" drop out "" of the melly classes  and sign up for other private tutoring courses , which will be less expensive  than the melly svc , that enron will not have a problem picking up the tab .  vince kaminski , the md , wants to know this , to ensure there is no legal  restriction on who must provide these language services in order to secure  enron reimbursement .  thanks for your help .  gwyn koepke",0
Subject: dec 2 super saturday friday and saturday participation  please see attached .  thanks  shelly,0
"Subject: re : creditdotcom projects  amitava ,  can you schedule a brainstorming session with vasant , tanya , rakesh , myself  and ben ( if possible ) ?  what about the trip on monday . has it been scheduled ?  vince  amitava dhar @ enron  01 / 03 / 2001 08 : 30 am  to : vince j kaminski / hou / ect @ ect , ben parsons / lon / ect @ ect  cc : vasant shanbhogue / hou / ect @ ect  subject : creditdotcom projects  the following is a good summary from vasant about the projects and what is  ahead of us .  ben , please let me know when things are ready ; i can plan my trip accordingly .  thanks ,  amitava  enroncredit . com is working on 3 main models - - - the fmc model , the placement  model , and the movement model .  fmc model : provides credit default swap price curves for 16 ratings with 33  industry offsets . each day , this model takes the previous day ' s trader  curves and adjusts them for the movement in bloomberg yields and observed  swap prices .  placement model : uses linear regression to credit default swap prices using  dummified ranges for market capitalization , liquidity , kmv score , etc . one  main issue here is that the dataset is biased towards investment grade  names . alternate approaches looked at developing separate models for  separate sunsets of names .  movement model : provides an alert system for news . this is under  development .  current involvement of houston research group members is in the  development / modifications of the placement model , especially in thinking  through the various single vs multi model approaches . we can help in the  brainstorming for better models for subsets . one main project right now is  to get a separate model for subsidiaries , and to exclude subsidiary names  from the main regression .  value - at - risk is based on historical variance - covariance approach .  the portfolio model is under development .  agenda for houston research group members :  once sufficient data is collected , start reviewing for potential analytic  relationships .  get weekly updates from london , and provide feedback .  plan on a trip if the work warrants it , once the agenda is fairly well drawn  out , and data is available for analysis .",0
"Subject: re : energy finance conference participation - feb 22 - 23  thank you . we look forward to having you here .  sincerely ,  angela  * * * * * * * * * * * * * *  angela dorsey  assistant director  center for energy finance education shirley . crenshaw @ enron . com ;  vkaminski @ aol . com  subject : re : energy finance conference participation - feb 22 - 23  angela ,  thanks for your message . i shall be glad to attend the conference ,  both days . i shall call dr . ronn to discuss my participation .  vince kaminski  "" angela dorsey "" on 01 / 16 / 2001 12 : 54 : 15 pm  to : "" vincent kaminski ( e - mail ) ""  cc :  subject : energy finance conference participation - feb 22 - 23  vince :  further to dr . ronn ' s e - mail dated 1 / 9 , please confirm your  participation  in the ut 2001 energy finance conference to be held on the university of  texas campus feb . 22 - 23 rd .  sincerely ,  angela  * * * * * * * * * * * * * *  angela dorsey  assistant director  center for energy finance education & research  the university of texas at austin  department of finance , cba 6 . 222  austin , tx 78712  angela . dorsey @ bus . utexas . edu  * * * * * * * * * * * * * *",0
"Subject: re : london status report - research weather  fyi our 10 : 30 meeting today  - mike  - - - - - - - - - - - - - - - - - - - - - - forwarded by mike a roberts / hou / ect on 04 / 20 / 2001  06 : 41 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  tony hamilton @ enron  04 / 20 / 2001 06 : 35 am  to : mike . a . roberts @ enron . com  cc : tani . nath @ enron . com  subject : re : london status report - research weather  tony hamilton  04 / 20 / 2001 04 : 03 am  to : stephen . bennett @ enron . com  cc :  subject : re : london status report - research weather  hi mike ,  please find a list of our current daily products and services , together with  identified research projects ( to - date ) for european weather research - this  has been forwarded to tani nath to aid her recommendations for a 2 nd met . for  london .  1 ) this week :  * a meeting with james willis ( agriculture ) has been arranged for monday  afternoon to discuss weather input for softs .  * following suggestion from tani , meeting has been pencilled in with pierre  aury ( coal trading ) to discuss weather input .  * at present we are providing kristian lande ( continental power ) with daily  precipitation outlook for spain - he is working towards getting a daily  weather breifing for power set up .  * a meeting with alex mcleish ( global products ) has been pencilled in  following his return from houston to discuss the way forward in building a  forecast model for crude api based on hdds on either side of the atlantic .  * we have made progress in getting additional information on european ports  following meeting with scott moncrieff and sylvie mostura ( shipping and  transportation ) - we now get forwarded daily reports for some baltic , black  sea , scandanavian , italian and indian ports , which include various degrees of  weather information .  * we now supply north sea conditions and forecasts as a part of the 8 am uk  gas briefing .  * we ' ve added a midday "" update "" for uk gas traders if / when mrf ensembles  warrent changes or clarification .  * following extremely useful meeting with tani nath , it is now clear that need  for 2 nd meteorologist will have to be cleared with her superiors here in  london before moving forward .  2 ) still to follow up  * get meeting with chris mahoney to determine if we can provide any  additional support ( e . g . daily briefing ) for crude and products .  * follow up on a potential morning briefing for continental power .  * get meeting arranged with david anderson at ecmwf to discuss data products  and services they provide .  * continue to investigate model grib data to produce a "" confidence interval ""  for model output .  * meet with ross mcyntire to determine needs from weather drivatives  * develop a standard hydro product ( daily updates ) for continental power  ( spain specifically )  * develop forecast verification scheme and internal forecasting tools  * avistar recorded europe briefings  3 ) challenges :  * still appears to be some confusion over whether we are moving desks this  afternoon or not !  * karin ahamer ( the team assistant here ) is going to verify later exactly  which pcs we will be using from monday next week ( some of the loaner pcs we  are currently using contain important software left over from their previous  users ) .  * our time in assembling reports is becoming more efficient on a daily  basis . however as our product load increases this may become a factor over  next few weeks .  _ _ _ _ _ _ _ _ _ _ _ _ _ _  mike ,  we look forward to talking with you and vince later today !  see you later ,  tony",0
"Subject: re : my resume  we ' ll get this offer out today , vince .  molly  - - - - - original message - - - - -  from : kaminski , vince  sent : friday , april 13 , 2001 10 : 03 am  to : molly magee / hou / ect @ enron  cc : kaminski , vince ; crenshaw , shirley ; huang , alex  subject : my resume  molly ,  we would like to bring this student as a summer intern ( the last one ,  we are running out of space ) .  i shall send you another message regarding his proposed dates .  thanks . i hope you have a very happy easter .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 13 / 2001 10 : 03 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  zhendong xia on 04 / 12 / 2001 03 : 58 : 25 pm  to : vince . j . kaminski @ enron . com  cc :  subject : my resume  hi , dr . kaminski :  glad to get your reply . here is my resueme . if you wanna know more  about me , please feel free to contact me . thanks .  zhendong xia  georgia institute of technology  school of industrial and systems engineering  email : dengie @ isye . gatech . edu  dengie @ sina . com  tel : ( h ) 404 - 8975103  ( o ) 404 - 8944318  - cv . doc > ",0
"Subject: fw : california electricity crisis : what to do  for your reading enjoyment .  we should shoot for breakfast on thursday morning feb . 8 th .  fyi . the following link will take you to a joint statement about what to  do in the california electricity crisis .  william w . hogan  john f . kennedy school of government  harvard university  79 john f . kennedy street  cambridge , ma 02138  617 - 495 - 1317 ( o )  617 - 495 - 1635 ( f )  email : william _ hogan @ harvard . edu  web page : www . whogan . com  or  http : / / ksgwww . harvard . edu / people / whogan",0
"Subject: re : fw : parent - subsidary model  hi iris  we started off with about 105 companies , which were enron europe ' s uk power  and gas desk counterparties . i ' m not sure where you got the figure of 500  from - maybe this is the entire enron europe counterparty list , which  constitutes the next major effort for end - july .  from this list of 104 , only the 72 in the spreadsheet had information in  amadeus . the other firms had no information available , most likely because  they were too new .  ben  from : iris mack / enron @ enronxgate on 17 / 04 / 2001 19 : 37 cdt  to : ben parsons / lon / ect @ ect  cc : tomas valnek / lon / ect @ ect , amitava dhar / corp / enron @ enron , mike  mumford / lon / ect @ ect , vasant shanbhogue / enron @ enronxgate , vince j  kaminski / hou / ect @ ect  subject : re : fw : parent - subsidary model  hi again ,  thanks for the financial data on enron ' s european counterparties .  it is my understanding that you started out with a list of 500 such  counterparties . however , your spreadsheet only contains information for 72  of these european counterparties .  will you please tell me the logic behind the elimination of the 400 + other  counterparties ?  thanks so much ,  iris  - - - - - original message - - - - -  from : parsons , ben  sent : tuesday , april 17 , 2001 2 : 56 am  to : mack , iris  cc : valnek , tomas ; dhar , amitava ; mumford , mike  subject : re : fw : parent - subsidary model  hi iris  the inputs and outputs generated by riskcalc can be seen in the attached file :  >  we only looked at the 5 - yr pd .  inputs are in columns a - u . these are the inputs generated by amadeus . you can  run these inputs through the riskcalc model over the web  ( http : / / www . moodysqra . com / privfirm ) using the login : dupred , password :  detective . this is our trial licence which lasts for about 2 more weeks ( mike  mumford will have more details about the current licence )  tomas valnek was getting the data from the amadeus database , so i ' ll leave it  to him to determine if houston access is possible . in the meantime you can  use the dataset attached for testing purposes .  ben  from : iris mack / enron @ enronxgate on 12 / 04 / 2001 17 : 58 cdt  to : ben parsons / lon / ect @ ect  cc : amitava dhar / corp / enron @ enron  subject : fw : parent - subsidary model  hi ben ,  how are you ? today we had a meeting with craig chaney and jeff kinneman to  discuss the private firm model .  they requested that i spend some time carefully analyzing the moody ' s  riskcalc model . i noticed that you also have been looking at riskcalc - as  indicated in your paper entitled "" pricing parent companies and their  subsidiaries : model description and data requirements ""  other than the example discussed in your paper , did generate any other test  statistics , scores , etc .  also , you stated that you used amadeus database . we are in the process of  trying to obtain data from various data vendors - but that may take a while .  in the mean time , may we have access to the amadeus database or some sample  dataset ?  thanks so much ,  iris  - - - - - original message - - - - -  from : valnek , tomas  sent : tuesday , april 10 , 2001 9 : 10 am  to : fiala , markus ; seyfried , bryan ; salmon , scott ; kirkpatrick , eric ;  mumford , mike ; fontaine , jean - sebastien ; brooks , simon ; price , nigel ;  diprose , robert ; rezaeian , reza ; gordon , mike ; lee , derek ; hershkovitz , ilan ;  golden , sally ; stephan , nicholas ; albanis , george ; shanbhogue , vasant ; mack ,  iris  cc : parsons , ben  subject : parent - subsidary model  attached is a description of the parent - subsidiary model that ben and i have  been working on over the last few weeks .  comments welcome !  tv  >",0
"Subject: request for historical curve information  vince ,  per our conversation this morning , i would appreciate the following  historical curve information as soon as possible :  1 . on february 17 , 2000 , what was the summer ' 00 strip for vent to ml 7 ,  demarc to ml 7 , and vent to chicago  2 . on july 27 , 2000 , what was the august ' 00 strip for vent to chicago  3 . on may 9 , 2000 , what was the may ' 00 strip for vent to chicago  4 . on may 30 , 2000 , what was the june strip for vent to chicago  5 . on june 29 , 2000 , what was july strip for vent to chicago  6 . on sep . 29 , 2000 , what was the october strip for vent to ml 7  thank you in advance for your prompt attention to this matter . please call  me if you have any questions . thanks again !  mike barry  402 / 398 - 7105",0
